Workbook,Date,0,1,2,3,4,5
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,(tỷ giá Franc Thụy Sĩ),24350,24611,25214,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,SGD,16524,16616,17217,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,(tỷ giá Đô Singapore),16524,16616,17217,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,EUR,26289,26502,27505,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,(tỷ giá Euro),26289,26502,27505,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,CNY,-,3457,3587,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,(tỷ giá Nhân dân tệ Trung Quốc),-,3457,3587,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,HKD,-,2796,2996,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,(tỷ giá Đô Hồng Kông),-,2796,2996,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,THB,671,679,729,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,(tỷ giá Bat Thái Lan),671,679,729,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,MYR,-,5369,5521,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,(tỷ giá tiền Malaysia),-,5369,5521,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,KRW,-,,23.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,( tỷ giá Won Korean),-,,23.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,,23142,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,TỶ GIÁ SÀN/TRẦN USDVND,TỶ GIÁ SÀN/TRẦN USDVND,22448,23836,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,Tỷ giá kỳ hạn USD,,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,Kỳ hạn (ngày),,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,3,,22693,22895,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,7,,22694,22904,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,30,,22698,22959,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,90,,22707,23100,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,180,,22721,23311,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,360,,22750,23746,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,,Tham chiếu,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,Tỷ giá vàng,5620000,,5752000,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,27-Aug-21,3 tháng,6 tháng,12 tháng,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,LIBOR USD (%năm):,0.12375,0.158,0.23750,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,LIBOR EUR (%năm):,-0.56114,-0.547,-0.50071,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,Tỷ giá được cập nhật lúc 27/08/2021 02:44 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 27/08/2021 02:44 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 27/08/2021 02:44 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 27/08/2021 02:44 PM và chỉ mang tính chất tham khảo.,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210827.csv,27/08/2021,(Nguồn từ Bloomberg),,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,Loại tiền,Tỷ giá mua,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,,Tiền mặt/séc,Chuyển khoản,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,"USD, (1,2)",22448,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,(tỷ giá Đô la Mỹ),22448,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,"USD, (5,10,20)",22448,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,(tỷ giá Đô la Mỹ),22448,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,"USD,50-100",22680,22700,22895,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,(tỷ giá Đô la Mỹ),22680,22700,22895,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,JPY,203.97,203.98,213.17,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,(tỷ giá đồng Yên Nhật),203.97,203.98,213.17,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,AUD,16182,16408,17035,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,(tỷ giá Đô Úc),16182,16408,17035,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,CAD,17584,17794,18439,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,(tỷ giá Đô Canada),17584,17794,18439,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,GBP,30692,30945,31921,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,(tỷ giá Bảng Anh),30692,30945,31921,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,CHF,24493,24758,25383,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,(tỷ giá Franc Thụy Sĩ),24493,24758,25383,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,SGD,16583,16677,17303,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,(tỷ giá Đô Singapore),16583,16677,17303,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,EUR,26364,26579,27604,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,(tỷ giá Euro),26364,26579,27604,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,CNY,-,3462,3593,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,(tỷ giá Nhân dân tệ Trung Quốc),-,3462,3593,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,HKD,-,2797,2998,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,(tỷ giá Đô Hồng Kông),-,2797,2998,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,THB,672,680,732,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,(tỷ giá Bat Thái Lan),672,680,732,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,MYR,-,5368,5523,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,(tỷ giá tiền Malaysia),-,5368,5523,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,KRW,-,,23.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,( tỷ giá Won Korean),-,,23.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,,23142,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,TỶ GIÁ SÀN/TRẦN USDVND,TỶ GIÁ SÀN/TRẦN USDVND,22448,23836,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,Tỷ giá kỳ hạn USD,,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,Kỳ hạn (ngày),,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,3,,22700,22902,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,7,,22701,22911,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,30,,22705,22966,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,90,,22714,23107,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,180,,22728,23318,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,360,,22757,23754,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,,Tham chiếu,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,Tỷ giá vàng,5620000,,5752000,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,27-Aug-21,3 tháng,6 tháng,12 tháng,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,LIBOR USD (%năm):,0.12075,0.15788,0.23538,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,LIBOR EUR (%năm):,-0.561,-0.54714,-0.49929,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,Tỷ giá được cập nhật lúc 28/08/2021 08:12 AM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 28/08/2021 08:12 AM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 28/08/2021 08:12 AM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 28/08/2021 08:12 AM và chỉ mang tính chất tham khảo.,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210828.csv,28/08/2021,(Nguồn từ Bloomberg),,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,Loại tiền,Tỷ giá mua,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,,Tiền mặt/séc,Chuyển khoản,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,"USD, (1,2)",22443,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,(tỷ giá Đô la Mỹ),22443,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,"USD, (5,10,20)",22443,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,(tỷ giá Đô la Mỹ),22443,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,"USD,50-100",22663,22683,22878,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,(tỷ giá Đô la Mỹ),22663,22683,22878,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,JPY,203.91,203.92,212.94,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,(tỷ giá đồng Yên Nhật),203.91,203.92,212.94,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,AUD,16145,16370,16972,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,(tỷ giá Đô Úc),16145,16370,16972,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,CAD,17587,17797,18399,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,(tỷ giá Đô Canada),17587,17797,18399,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,GBP,30677,30931,31833,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,(tỷ giá Bảng Anh),30677,30931,31833,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,CHF,24451,24715,25318,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,(tỷ giá Franc Thụy Sĩ),24451,24715,25318,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,SGD,16569,16663,17264,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,(tỷ giá Đô Singapore),16569,16663,17264,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,EUR,26363,26577,27577,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,(tỷ giá Euro),26363,26577,27577,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,CNY,-,3462,3592,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,(tỷ giá Nhân dân tệ Trung Quốc),-,3462,3592,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,HKD,-,2796,2996,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,(tỷ giá Đô Hồng Kông),-,2796,2996,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,THB,674,682,732,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,(tỷ giá Bat Thái Lan),674,682,732,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,MYR,-,5394,5546,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,(tỷ giá tiền Malaysia),-,5394,5546,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,KRW,-,,23.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,( tỷ giá Won Korean),-,,23.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,,23137,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,TỶ GIÁ SÀN/TRẦN USDVND,TỶ GIÁ SÀN/TRẦN USDVND,22443,23831,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,Tỷ giá kỳ hạn USD,,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,Kỳ hạn (ngày),,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,3,,22683,22885,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,7,,22684,22894,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,30,,22688,22949,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,90,,22697,23090,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,180,,22711,23301,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,360,,22740,23736,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,,Tham chiếu,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,Tỷ giá vàng,5615000,,5747000,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,30-Aug-21,3 tháng,6 tháng,12 tháng,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,LIBOR USD (%năm):,0.11988,0.15475,0.23513,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,LIBOR EUR (%năm):,-0.56186,-0.54486,-0.498,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210830.csv,30/08/2021,Tỷ giá được cập nhật lúc 30/08/2021 02:38 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 30/08/2021 02:38 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 30/08/2021 02:38 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 30/08/2021 02:38 PM và chỉ mang tính chất tham khảo.,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,Loại tiền,Tỷ giá mua,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,,Tiền mặt/séc,Chuyển khoản,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,"USD, (1,2)",22436,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,(tỷ giá Đô la Mỹ),22436,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,"USD, (5,10,20)",22436,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,(tỷ giá Đô la Mỹ),22436,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,"USD,50-100",22654,22674,22869,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,(tỷ giá Đô la Mỹ),22654,22674,22869,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,JPY,203.72,203.72,212.74,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,(tỷ giá đồng Yên Nhật),203.72,203.72,212.74,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,AUD,16217,16443,17046,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,(tỷ giá Đô Úc),16217,16443,17046,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,CAD,17631,17843,18445,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,(tỷ giá Đô Canada),17631,17843,18445,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,GBP,30710,30964,31867,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,(tỷ giá Bảng Anh),30710,30964,31867,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,CHF,24404,24667,25270,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,(tỷ giá Franc Thụy Sĩ),24404,24667,25270,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,SGD,16600,16695,17297,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,(tỷ giá Đô Singapore),16600,16695,17297,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,EUR,26413,26628,27630,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,(tỷ giá Euro),26413,26628,27630,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,CNY,-,3464,3594,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,(tỷ giá Nhân dân tệ Trung Quốc),-,3464,3594,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,HKD,-,2796,2997,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,(tỷ giá Đô Hồng Kông),-,2796,2997,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,THB,678,686,736,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,(tỷ giá Bat Thái Lan),678,686,736,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,MYR,-,5408,5564,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,(tỷ giá tiền Malaysia),-,5408,5564,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,KRW,-,,23.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,( tỷ giá Won Korean),-,,23.00,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,TỶ GIÁ TRUNG TÂM NHNN CÔNG BỐ,,23130,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,TỶ GIÁ SÀN/TRẦN USDVND,TỶ GIÁ SÀN/TRẦN USDVND,22436,23824,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,Tỷ giá kỳ hạn USD,,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,Kỳ hạn (ngày),,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,3,,22674,22876,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,7,,22675,22885,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,30,,22679,22939,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,90,,22688,23080,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,180,,22702,23292,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,360,,22731,23727,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,,Tham chiếu,Tham chiếu,Tham chiếu,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,Tỷ giá vàng,5615000,,5747000,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,31-Aug-21,3 tháng,6 tháng,12 tháng,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,LIBOR USD (%năm):,0.11988,0.15475,0.23513,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,LIBOR EUR (%năm):,-0.56186,-0.54486,-0.498,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210831.csv,31/08/2021,Tỷ giá được cập nhật lúc 31/08/2021 04:07 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 31/08/2021 04:07 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 31/08/2021 04:07 PM và chỉ mang tính chất tham khảo.,Tỷ giá được cập nhật lúc 31/08/2021 04:07 PM và chỉ mang tính chất tham khảo.,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,TỶ GIÁ HỐI ĐOÁI,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,,,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,Loại tiền,Tỷ giá mua,Tỷ giá mua,Tỷ giá bán,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,,Tiền mặt/séc,Chuyển khoản,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,"USD, (1,2)",22416,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,(tỷ giá Đô la Mỹ),22416,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,"USD, (5,10,20)",22416,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,(tỷ giá Đô la Mỹ),22416,,,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,"USD,50-100",22654,22674,22869,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,(tỷ giá Đô la Mỹ),22654,22674,22869,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,JPY,202.87,202.86,211.88,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,(tỷ giá đồng Yên Nhật),202.87,202.86,211.88,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,AUD,16250,16478,17078,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,(tỷ giá Đô Úc),16250,16478,17078,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,CAD,17631,17843,18445,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,(tỷ giá Đô Canada),17631,17843,18445,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,GBP,30670,30923,31826,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,(tỷ giá Bảng Anh),30670,30923,31826,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,CHF,24306,24566,25169,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,(tỷ giá Franc Thụy Sĩ),24306,24566,25169,,
C:\Users\vuongns\Downloads\test_tcb\tcb20210901.csv,01/09/2021,SGD,16570,16663,17265,,
